,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
271,0298_01,1,1,1,3,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True
272,0301_01,2,1,7,1,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False
273,0302_01,2,0,6,1,23.0,0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False
274,0303_01,2,1,7,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True
275,0304_01,1,0,5,1,28.0,0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False
276,0305_01,1,0,3,3,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False
277,0306_01,2,0,5,1,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False
278,0307_01,2,0,6,1,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True
279,0309_01,2,0,6,1,18.0,0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False
280,0310_01,1,0,7,1,67.0,0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,False
281,0313_01,2,0,6,2,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True
283,0313_03,2,0,6,3,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True
284,0313_04,2,0,7,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True
285,0314_01,2,0,7,3,26.0,0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False
286,0315_01,2,1,7,2,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True
287,0316_01,1,0,2,1,24.0,0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,True
288,0316_02,1,1,2,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True
289,0320_01,2,0,7,1,18.0,0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,False
290,0320_02,2,0,7,1,21.0,0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,False
291,0321_01,2,0,6,1,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,False
292,0322_01,2,1,7,2,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False
293,0324_01,2,1,7,3,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False
294,0326_01,2,1,7,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False
295,0327_01,2,0,7,1,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,True
296,0330_01,1,0,3,1,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True
297,0330_02,1,0,3,1,32.0,0,247.0,4651.0,0.0,46.0,202.0,Missing,True
298,0330_03,1,0,3,1,33.0,0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False
299,0331_01,2,0,6,1,25.0,0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False
300,0333_01,3,1,6,3,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True
301,0334_01,3,0,6,1,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False
302,0336_01,2,0,6,1,44.0,0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,False
303,0337_01,3,1,6,3,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True
304,0337_02,3,0,6,1,19.0,0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,True
305,0337_03,3,0,6,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
306,0338_01,2,1,7,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True
307,0340_01,1,1,2,3,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True
308,0341_01,2,1,7,2,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False
309,0343_01,2,0,6,2,31.0,0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,False
310,0345_01,3,1,5,1,30.0,0,0.0,0.0,0.0,0.0,0.0,Berios Racke,False
311,0346_01,2,1,7,3,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True
312,0347_01,3,0,6,1,27.0,0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,False
313,0348_01,3,0,4,1,22.0,0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,True
314,0348_02,3,0,7,1,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,True
315,0350_01,2,1,7,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True
316,0352_01,3,0,6,1,23.0,0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,False
317,0355_01,2,1,7,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,True
318,0356_01,1,1,2,3,36.0,0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True
319,0357_01,2,0,6,1,41.0,0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,False
320,0358_01,2,1,7,1,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True
321,0358_02,2,1,7,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True
322,0359_01,2,0,6,2,26.0,0,148.0,0.0,453.0,0.0,88.0,Celine Popez,False
323,0360_01,2,0,6,1,15.0,0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,False
324,0361_01,2,0,6,3,33.0,0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,True
326,0368_01,3,0,6,1,26.0,0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,False
327,0368_02,3,1,6,1,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,True
328,0369_01,2,0,7,1,24.0,0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True
329,0370_01,2,0,6,1,30.0,0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,False
330,0371_01,3,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True
331,0372_01,2,0,6,1,24.0,0,0.0,5.0,0.0,2766.0,0.0,Missing,False
332,0373_01,2,1,7,1,41.0,0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False
333,0375_01,2,0,5,1,20.0,0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,False
334,0376_01,2,0,7,1,22.0,0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,True
335,0377_01,1,0,3,3,63.0,0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,False
336,0378_01,1,0,2,3,18.0,0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,False
337,0378_02,1,1,2,3,21.0,0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True
338,0378_03,1,0,2,1,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,False
339,0378_04,1,1,2,1,56.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True
340,0378_05,1,1,2,1,13.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True
341,0378_06,1,0,2,1,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,False
342,0378_07,1,1,2,1,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True
343,0379_01,2,0,7,1,31.0,0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,True
344,0380_01,1,1,7,3,26.0,0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,True
345,0381_01,1,1,2,3,18.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True
346,0381_02,1,1,2,3,38.0,0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,True
347,0382_01,2,0,7,1,23.0,0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,False
348,0383_01,2,0,7,1,28.0,0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,False
349,0383_02,2,1,7,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False
350,0384_01,2,0,7,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,True
351,0384_02,2,0,7,1,14.0,0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,True
352,0385_01,2,0,7,1,23.0,0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,False
353,0387_01,2,1,7,1,49.0,0,0.0,0.0,0.0,0.0,0.0,Verek Merce,False
354,0388_01,2,1,7,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,False
355,0389_01,2,0,5,1,18.0,0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,False
356,0391_01,1,0,3,2,27.0,1,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,True
357,0392_01,2,0,5,1,48.0,0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,False
358,0395_01,1,0,2,3,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,False
359,0395_02,1,0,2,3,61.0,0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,False
360,0396_01,2,1,7,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,True
361,0397_01,3,1,6,1,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True
362,0398_01,3,0,4,1,22.0,0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,False
363,0401_01,3,0,4,1,30.0,1,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,False
364,0401_02,3,0,4,1,30.0,0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,False
365,0402_01,2,1,4,3,32.0,1,0.0,0.0,0.0,0.0,0.0,Teron Sageng,True
366,0403_01,3,0,4,1,43.0,1,353.0,896.0,0.0,0.0,2.0,Push Wate,True
367,0405_01,2,0,6,3,17.0,0,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,False
368,0407_01,2,0,7,1,23.0,0,0.0,21.0,0.0,0.0,1699.0,Dandy Mirez,False
369,0407_02,2,0,6,1,20.0,0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,False
370,0407_03,2,1,7,1,39.0,0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,False
371,0408_01,3,0,5,1,35.0,0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,False
372,0409_01,3,0,6,1,31.0,0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,False
373,0410_01,2,0,6,3,21.0,0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,False
374,0411_01,2,0,6,1,16.0,0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,False
375,0412_01,1,0,3,1,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,True
376,0413_01,2,0,6,1,18.0,0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,False
377,0415_01,2,1,7,1,42.0,0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,False
378,0417_01,1,1,2,3,68.0,0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,True
379,0417_02,1,0,2,3,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,False
380,0417_03,1,1,2,1,59.0,0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,True
382,0425_01,3,0,6,1,37.0,0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,False
383,0425_02,3,1,6,1,3.0,0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,True
384,0425_03,3,1,6,1,31.0,0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,True
385,0427_01,1,0,5,1,31.0,0,417.0,0.0,7185.0,562.0,792.0,Algor Efulows,True
386,0428_01,1,0,3,1,29.0,0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,True
387,0429_01,1,0,1,3,20.0,0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,True
388,0429_02,1,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,True
389,0430_01,2,0,6,1,29.0,0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,True
390,0431_01,3,1,6,1,43.0,0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,True
391,0432_01,3,0,6,1,17.0,0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,False
392,0433_01,1,0,2,3,27.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,True
393,0433_02,1,0,2,1,47.0,0,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,False
394,0434_01,3,1,6,1,45.0,0,0.0,0.0,0.0,0.0,0.0,Row Pread,True
395,0435_01,2,1,7,1,17.0,0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,True
396,0436_01,2,0,7,3,10.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,True
397,0436_02,2,0,7,2,56.0,0,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,False
398,0437_01,2,0,6,1,39.0,0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,False
399,0437_02,2,0,6,2,40.0,0,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,False
400,0438_01,1,1,2,1,40.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Diateous,True
401,0439_01,1,0,3,3,34.0,0,0.0,5637.0,45.0,1936.0,56.0,Izarino Unciate,False
402,0441_01,2,0,6,3,32.0,0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,False
403,0442_01,2,0,6,1,35.0,0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,False
404,0444_01,3,0,4,1,32.0,1,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,False
405,0444_02,2,0,6,1,26.0,1,1869.0,0.0,136.0,0.0,0.0,Colal Curte,False
406,0445_01,2,0,6,1,25.0,0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,False
407,0445_02,2,0,5,1,26.0,0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,False
408,0446_01,1,1,2,3,22.0,0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,True
409,0447_01,2,0,6,1,22.0,0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,True
410,0448_01,2,0,5,1,24.0,0,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,False
411,0448_02,2,1,7,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Missing,True
412,0449_01,2,1,7,1,11.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,True
413,0452_01,3,1,5,1,22.0,0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,True
414,0453_01,1,1,2,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,True
415,0453_02,1,1,7,3,34.0,0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,True
416,0453_03,1,1,2,1,74.0,0,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,True
417,0454_01,1,0,2,3,28.0,1,5.0,4288.0,0.0,745.0,5.0,Tabius Geoconne,True
418,0454_02,1,1,2,1,42.0,0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,True
419,0454_03,1,1,2,1,43.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,True
420,0456_01,2,0,6,1,55.0,0,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,False
421,0457_01,2,0,7,2,19.0,0,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,True
422,0457_02,2,1,7,1,6.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,False
423,0457_03,2,0,7,1,7.0,0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,False
424,0458_01,1,1,4,3,28.0,0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,True
425,0459_01,2,0,6,1,15.0,0,2156.0,0.0,0.0,59.0,2.0,Hardy Nichoan,False
426,0460_01,2,1,7,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,True
427,0461_01,2,0,5,2,31.0,0,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,True
428,0461_02,2,0,6,1,22.0,0,0.0,70.0,182.0,612.0,20.0,Warry Yorkland,True
429,0461_03,2,0,7,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Len Yorkland,True
430,0462_01,2,1,7,1,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,False
431,0463_01,3,0,6,1,34.0,0,865.0,0.0,257.0,0.0,35.0,Grats Staf,False
432,0463_02,3,0,6,1,14.0,0,928.0,852.0,81.0,0.0,0.0,Flamal Staf,False
433,0465_01,2,0,5,1,19.0,0,4.0,10.0,0.0,1178.0,428.0,Deandy Chaellerty,False
435,0466_01,2,0,6,1,36.0,0,0.0,0.0,863.0,1.0,1.0,Aude Beachez,False
436,0468_01,2,1,7,1,34.0,0,0.0,0.0,0.0,0.0,0.0,Haryn Wynneyerson,False
437,0470_01,3,1,6,3,25.0,0,0.0,0.0,0.0,0.0,0.0,Aptal Binie,True
438,0470_02,2,1,6,1,36.0,0,0.0,0.0,0.0,0.0,0.0,Jurs Binie,True
439,0471_01,1,0,2,1,16.0,0,0.0,45.0,2.0,5183.0,170.0,Astab Fuelisent,False
440,0471_02,1,0,2,3,30.0,0,0.0,7972.0,0.0,0.0,4.0,Izarino Fuelisent,True
441,0472_01,2,0,6,2,37.0,0,0.0,10.0,544.0,9.0,299.0,Stene Solinez,False
442,0474_01,2,1,7,3,15.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Chardst,True
443,0475_01,2,0,5,1,36.0,0,0.0,0.0,38.0,9.0,943.0,Danie Gilesonston,False
444,0476_01,3,0,6,2,27.0,0,0.0,6.0,145.0,144.0,0.0,Coves Chiff,False
445,0476_02,3,1,6,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Book Chiff,True
446,0476_03,3,1,6,1,12.0,0,0.0,0.0,0.0,0.0,0.0,Beah Chiff,True
447,0477_01,2,0,5,1,22.0,0,0.0,5.0,0.0,1619.0,0.0,Benny Moongton,False
448,0480_01,2,0,7,1,27.0,0,0.0,34.0,23.0,0.0,275.0,Chrisa Mcdanield,False
449,0481_01,2,1,7,1,13.0,0,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,True
450,0482_01,2,0,5,1,27.0,0,0.0,118.0,0.0,5.0,665.0,Anny Mallerez,False
451,0482_02,2,0,6,1,28.0,0,0.0,14.0,0.0,0.0,615.0,Isaacy Mallerez,False
452,0485_01,1,0,2,3,21.0,0,0.0,33.0,0.0,3348.0,55.0,Furudah Unloweedic,False
453,0487_01,1,0,3,1,39.0,0,172.0,1794.0,12.0,4303.0,246.0,Sadirak Obeaded,False
454,0488_01,2,1,7,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Chery Vantonson,False
455,0490_01,2,1,7,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,True
456,0498_01,1,1,7,3,27.0,0,0.0,0.0,0.0,0.0,0.0,Batomam Preent,True
457,0498_02,1,1,2,3,46.0,0,0.0,0.0,0.0,0.0,0.0,Kastrak Preent,True
458,0499_01,3,1,6,3,27.0,0,0.0,0.0,0.0,0.0,0.0,Eclass Meake,True
459,0499_02,3,0,5,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Yogark Meake,False
460,0500_01,3,0,4,3,21.0,0,513.0,0.0,1749.0,82.0,0.0,Ots Cakie,True
461,0501_01,1,0,5,1,42.0,0,0.0,929.0,967.0,0.0,481.0,Hadirk Spedlybood,False
462,0502_01,3,0,7,1,22.0,0,10.0,0.0,817.0,471.0,0.0,Pigars Swell,False
463,0503_01,3,0,6,1,10.0,0,0.0,0.0,0.0,0.0,0.0,Gal Fone,True
464,0503_02,3,0,6,1,43.0,0,1821.0,0.0,47.0,29.0,0.0,Torms Fone,False
465,0503_03,3,0,5,1,42.0,0,1246.0,35.0,16.0,0.0,0.0,Pios Fone,False
466,0504_01,1,1,2,3,18.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,True
467,0504_02,1,1,2,3,54.0,0,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,True
468,0504_03,1,1,2,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Sterops Unpasine,True
469,0504_04,1,0,2,1,64.0,0,0.0,1737.0,11.0,401.0,752.0,Tauria Unpasine,False
470,0504_05,1,1,2,3,18.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Unpasine,True
471,0504_06,2,1,2,3,53.0,0,0.0,0.0,0.0,0.0,0.0,Alheneb Unpasine,True
472,0506_01,3,1,6,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Kad Backe,True
473,0507_01,2,0,7,1,39.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Mccarry,True
474,0510_01,1,0,3,1,59.0,0,0.0,16521.0,0.0,323.0,0.0,Astrark Sinecthex,True
475,0512_01,1,0,4,3,32.0,0,0.0,5755.0,0.0,59.0,122.0,Sadirak Nateansive,True
476,0512_02,1,1,4,1,55.0,0,0.0,0.0,0.0,0.0,0.0,Ankalik Nateansive,True
477,0513_01,2,1,7,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,True
478,0515_01,1,1,2,1,50.0,0,0.0,0.0,0.0,0.0,0.0,Alramix Swinvul,True
479,0516_01,1,0,1,3,55.0,0,113.0,2492.0,41.0,0.0,2376.0,Vindem Eneurordry,False
481,0518_01,2,1,6,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Soyos Parta,True
483,0520_01,2,0,7,1,55.0,0,62.0,0.0,0.0,0.0,0.0,Bel Mcguirez,False
484,0521_01,2,0,5,1,23.0,0,39.0,263.0,0.0,0.0,0.0,Hery Hornettoney,True
485,0522_01,2,0,5,1,42.0,0,0.0,0.0,750.0,0.0,156.0,Glenry Parklaney,False
486,0523_01,2,0,5,1,35.0,0,553.0,213.0,1733.0,0.0,6.0,Helley Joyneidez,True
487,0525_01,2,1,7,1,47.0,0,0.0,0.0,0.0,0.0,0.0,Wenise Mirezavis,True
489,0527_02,3,1,6,1,34.0,0,0.0,0.0,0.0,0.0,0.0,Llat Stité,True
490,0528_01,1,0,3,1,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,Alasmon Stiven,False
491,0529_01,2,1,7,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Ericia Sellahaney,False
492,0531_01,2,1,7,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Estine Alentonway,False
494,0533_01,3,0,4,1,33.0,0,20.0,0.0,384.0,557.0,0.0,Tops Stike,False
495,0534_01,1,0,2,1,34.0,0,98.0,715.0,29.0,5732.0,1902.0,Asellux Parbage,False
496,0534_02,1,0,2,1,49.0,0,3573.0,1308.0,316.0,641.0,25.0,Weia Parbage,False
497,0537_01,2,0,7,1,22.0,0,0.0,5.0,0.0,320.0,352.0,Kylen Staffersby,False
498,0538_01,2,0,6,1,28.0,0,0.0,1073.0,0.0,0.0,5.0,Walla Swanardy,True
500,0539_02,1,1,3,3,36.0,0,0.0,0.0,0.0,0.0,0.0,Achyon Nalanet,True
501,0539_03,2,1,3,3,30.0,0,0.0,0.0,0.0,0.0,0.0,Alderak Nalanet,True
502,0539_04,1,1,3,1,49.0,0,0.0,0.0,0.0,0.0,0.0,Betenif Nalanet,True
503,0539_05,1,0,3,1,38.0,0,0.0,1793.0,479.0,9.0,4987.0,Mardyon Nalanet,False
504,0540_01,3,1,6,1,31.0,0,0.0,0.0,0.0,0.0,0.0,Jell Conie,True
505,0540_02,2,0,6,1,17.0,0,1471.0,0.0,0.0,45.0,16.0,Rantax Conie,False
506,0542_01,2,0,7,1,26.0,0,9.0,0.0,0.0,0.0,878.0,Landa Ments,False
507,0545_01,2,0,6,1,23.0,0,59.0,0.0,0.0,681.0,0.0,Kaye Sextones,False
508,0546_01,2,0,6,3,24.0,0,930.0,691.0,838.0,0.0,0.0,Shawne Stenson,False
509,0547_01,2,0,6,1,23.0,0,0.0,15.0,831.0,16.0,3.0,Trick Weavesend,False
510,0548_01,2,0,5,1,24.0,0,0.0,86.0,704.0,0.0,1.0,Kariel Webstes,True
511,0549_01,3,0,4,2,32.0,0,666.0,0.0,0.0,252.0,1.0,Warets Watte,True
512,0549_02,3,1,6,1,43.0,0,0.0,0.0,0.0,0.0,0.0,Guans Watte,True
513,0550_01,2,0,6,1,23.0,0,13.0,12.0,0.0,762.0,0.0,Maen Cleminglas,True
514,0551_01,2,0,7,1,42.0,0,126.0,0.0,266.0,445.0,12.0,Stene Bradlerson,False
515,0552_01,1,1,3,3,29.0,0,0.0,0.0,0.0,0.0,0.0,Minkab Brathful,True
516,0553_01,1,1,3,1,40.0,0,0.0,0.0,0.0,0.0,0.0,Tope Valindle,True
517,0553_02,1,0,3,1,37.0,0,0.0,6506.0,0.0,764.0,0.0,Gluinol Valindle,True
518,0555_01,1,1,3,3,61.0,0,0.0,0.0,0.0,0.0,0.0,Alraixa Graciansus,True
519,0555_02,1,0,3,1,33.0,0,0.0,165.0,1.0,2525.0,0.0,Alhain Graciansus,False
520,0556_01,2,0,6,1,19.0,0,0.0,1428.0,0.0,1.0,19.0,Jilla Rames,True
521,0559_01,2,0,6,2,21.0,0,0.0,12.0,580.0,0.0,79.0,Margia Harmond,False
522,0560_01,2,0,7,1,4.0,0,0.0,0.0,0.0,0.0,0.0,Anniey Hortez,False
523,0560_02,2,0,7,2,12.0,0,0.0,0.0,0.0,0.0,0.0,Tonyn Hortez,True
524,0560_03,2,0,6,1,44.0,0,1440.0,293.0,74.0,32.0,0.0,Annah Josey,True
525,0561_01,2,0,7,1,22.0,0,0.0,0.0,332.0,442.0,0.0,Jessa Flemaney,False
526,0563_01,3,0,6,3,33.0,0,840.0,642.0,402.0,21.0,0.0,Hamsp Petie,False
527,0564_01,1,1,2,3,32.0,0,0.0,0.0,0.0,0.0,0.0,Bath Dinsprody,True
528,0564_02,1,1,2,1,28.0,0,0.0,0.0,0.0,0.0,0.0,Taura Dinsprody,True
529,0564_03,1,0,2,1,28.0,0,0.0,410.0,2.0,1354.0,3695.0,Aldibi Dinsprody,False
530,0565_01,3,0,6,1,31.0,0,697.0,0.0,612.0,0.0,0.0,Cines Ble,False
531,0566_01,3,1,5,1,13.0,0,0.0,0.0,0.0,0.0,0.0,Muls Mish,True
532,0567_01,2,1,7,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Jeron Munozanson,True
533,0568_01,1,0,4,1,33.0,0,1908.0,33.0,0.0,1.0,4.0,Enibik Baciffhaut,False
535,0569_01,2,0,6,1,23.0,0,0.0,334.0,310.0,0.0,0.0,Tin Merce,True
536,0570_01,1,0,3,1,36.0,1,530.0,5085.0,1.0,146.0,872.0,Chard Tramsor,True
537,0571_01,1,1,3,3,22.0,0,0.0,0.0,0.0,0.0,0.0,Branev Ousious,True
538,0571_02,1,1,3,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Alchium Ousious,False
539,0571_03,1,1,3,1,42.0,0,0.0,0.0,0.0,0.0,0.0,Bahoton Ousious,True
540,0571_04,1,1,3,1,30.0,0,0.0,0.0,0.0,0.0,0.0,Izark Hednigic,True
541,0571_05,1,1,3,3,16.0,0,0.0,0.0,0.0,0.0,0.0,Polam Ousious,True
542,0571_06,1,0,3,1,55.0,0,0.0,1542.0,0.0,1814.0,1568.0,Hasich Ousious,False
543,0571_07,1,1,3,1,55.0,0,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,True
544,0572_01,2,0,6,1,19.0,0,1911.0,0.0,21.0,854.0,0.0,Lesley Lamberguson,False
